phy_filename	transcript_id	gene_name	chromosome	haplotype_group	overall_cds_start_1based	overall_cds_end_1based	spliced_cds_length	cds_segment_coords_1based
group0_PINX1_ENSG00000258724.1_ENST00000554914.1_chr8_cds_start10725741_cds_end10839756_inv_start7301024_inv_end12598379.phy.gz	ENST00000554914.1	PINX1	8	0	10725741	10839756	1320	10839738-10839756;10834666-10834775;10832892-10832984;10831665-10831743;10826152-10826244;10725741-10726666
group0_PRAG1_ENSG00000275342.6_ENST00000615670.5_chr8_cds_start8318157_cds_end8381747_inv_start7301024_inv_end12598379.phy.gz	ENST00000615670.5	PRAG1	8	0	8318157	8381747	4218	8381418-8381747;8376247-8378078;8339478-8339635;8327710-8328461;8318157-8319302
group0_SPAG11A_ENSG00000178287.18_ENST00000642566.2_chr8_cds_start7848047_cds_end7860830_inv_start7301024_inv_end12598379.phy.gz	ENST00000642566.2	SPAG11A	8	0	7848047	7860830	399	7848047-7848107;7848691-7848843;7860646-7860830
group0_PRSS51_ENSG00000253649.6_ENST00000647727.1_chr8_cds_start10496329_cds_end10517954_inv_start7301024_inv_end12598379.phy.gz	ENST00000647727.1	PRSS51	8	0	10496329	10517954	795	10517894-10517954;10498616-10498808;10497712-10497971;10496635-10496777;10496329-10496466
group0_FAM90A18_ENSG00000285913.1_ENST00000647769.1_chr8_cds_start7723091_cds_end7726098_inv_start7301024_inv_end12598379.phy.gz	ENST00000647769.1	FAM90A18	8	0	7723091	7726098	1392	7723091-7723213;7723708-7723907;7724366-7724474;7725139-7726098
group0_FAM90A8_ENSG00000285937.1_ENST00000647775.1_chr8_cds_start7738387_cds_end7741393_inv_start7301024_inv_end12598379.phy.gz	ENST00000647775.1	FAM90A8	8	0	7738387	7741393	1392	7738387-7738509;7739004-7739203;7739661-7739769;7740434-7741393
group0_FAM90A19_ENSG00000285657.1_ENST00000647903.1_chr8_cds_start7753682_cds_end7756689_inv_start7301024_inv_end12598379.phy.gz	ENST00000647903.1	FAM90A19	8	0	7753682	7756689	1392	7753682-7753804;7754299-7754498;7754957-7755065;7755730-7756689
group0_FAM90A16_ENSG00000285620.1_ENST00000648174.1_chr8_cds_start7730739_cds_end7733746_inv_start7301024_inv_end12598379.phy.gz	ENST00000648174.1	FAM90A16	8	0	7730739	7733746	1392	7730739-7730861;7731356-7731555;7732014-7732122;7732787-7733746
group0_FAM90A14_ENSG00000285814.1_ENST00000648315.1_chr8_cds_start7715443_cds_end7718450_inv_start7301024_inv_end12598379.phy.gz	ENST00000648315.1	FAM90A14	8	0	7715443	7718450	1392	7715443-7715565;7716060-7716259;7716718-7716826;7717491-7718450
group0_FAM90A9_ENSG00000285607.1_ENST00000648344.1_chr8_cds_start7761330_cds_end7764337_inv_start7301024_inv_end12598379.phy.gz	ENST00000648344.1	FAM90A9	8	0	7761330	7764337	1392	7761330-7761452;7761947-7762146;7762605-7762713;7763378-7764337
group0_FAM90A23_ENSG00000285765.1_ENST00000648435.1_chr8_cds_start7579647_cds_end7582653_inv_start7301024_inv_end12598379.phy.gz	ENST00000648435.1	FAM90A23	8	0	7579647	7582653	1392	7582531-7582653;7581838-7582037;7581271-7581379;7579647-7580606
group0_FAM90A22_ENSG00000285687.1_ENST00000648590.1_chr8_cds_start7571998_cds_end7575006_inv_start7301024_inv_end12598379.phy.gz	ENST00000648590.1	FAM90A22	8	0	7571998	7575006	1392	7574884-7575006;7574189-7574388;7573622-7573730;7571998-7572957
group0_FAM90A7_ENSG00000285975.1_ENST00000650288.1_chr8_cds_start7556703_cds_end7559712_inv_start7301024_inv_end12598379.phy.gz	ENST00000650288.1	FAM90A7	8	0	7556703	7559712	1392	7559590-7559712;7558895-7559094;7558328-7558436;7556703-7557662
group0_FAM90A17_ENSG00000285720.1_ENST00000650426.1_chr8_cds_start7746034_cds_end7749041_inv_start7301024_inv_end12598379.phy.gz	ENST00000650426.1	FAM90A17	8	0	7746034	7749041	1392	7746034-7746156;7746651-7746850;7747309-7747417;7748082-7749041
group1_FDFT1_ENSG00000079459.14_ENST00000220584.9_chr8_cds_start11802833_cds_end11838606_inv_start7301024_inv_end12598379.phy.gz	ENST00000220584.9	FDFT1	8	1	11802833	11838606	1251	11802833-11802931;11808794-11808891;11809667-11809850;11821750-11821878;11826024-11826215;11830244-11830420;11831518-11831670;11838388-11838606
group1_MTMR9_ENSG00000104643.10_ENST00000221086.8_chr8_cds_start11284889_cds_end11322785_inv_start7301024_inv_end12598379.phy.gz	ENST00000221086.8	MTMR9	8	1	11284889	11322785	1647	11284889-11285070;11295194-11295302;11300023-11300148;11304841-11305014;11306190-11306407;11309527-11309688;11314923-11315064;11316673-11316893;11319687-11319838;11322625-11322785
group1_ERI1_ENSG00000104626.15_ENST00000250263.8_chr8_cds_start9003064_cds_end9030031_inv_start7301024_inv_end12598379.phy.gz	ENST00000250263.8	ERI1	8	1	9003064	9030031	1047	9003064-9003171;9007970-9008148;9011542-9011752;9016322-9016405;9018297-9018406;9020350-9020464;9029792-9030031
group1_BLK_ENSG00000136573.16_ENST00000259089.9_chr8_cds_start11543225_cds_end11564105_inv_start7301024_inv_end12598379.phy.gz	ENST00000259089.9	BLK	8	1	11543225	11564105	1515	11543225-11543347;11546052-11546103;11548032-11548125;11549024-11549122;11550159-11550262;11554743-11554889;11555332-11555484;11556658-11556837;11557962-11558038;11561302-11561452;11562979-11563110;11563903-11564105
group1_FAM86B2_ENSG00000145002.13_ENST00000262365.9_chr8_cds_start12425892_cds_end12436343_inv_start7301024_inv_end12598379.phy.gz	ENST00000262365.9	FAM86B2	8	1	12425892	12436343	990	12436248-12436343;12434052-12434114;12432082-12432162;12430350-12430451;12428981-12429114;12428633-12428898;12427657-12427806;12425892-12425989
group1_MFHAS1_ENSG00000147324.11_ENST00000276282.7_chr8_cds_start8786025_cds_end8893058_inv_start7301024_inv_end12598379.phy.gz	ENST00000276282.7	MFHAS1	8	1	8786025	8893058	3156	8890061-8893058;8797365-8797491;8786025-8786055
group1_FAM167A_ENSG00000154319.16_ENST00000284486.9_chr8_cds_start11424376_cds_end11444411_inv_start7301024_inv_end12598379.phy.gz	ENST00000284486.9	FAM167A	8	1	11424376	11444411	642	11444031-11444411;11424376-11424636
group1_NEIL2_ENSG00000154328.16_ENST00000284503.7_chr8_cds_start11771448_cds_end11786270_inv_start7301024_inv_end12598379.phy.gz	ENST00000284503.7	NEIL2	8	1	11771448	11786270	996	11771448-11771585;11779598-11779950;11783203-11783399;11785963-11786270
group1_DEFB4A_ENSG00000171711.3_ENST00000302247.3_chr8_cds_start7894713_cds_end7896607_inv_start7301024_inv_end12598379.phy.gz	ENST00000302247.3	DEFB4A	8	1	7894713	7896607	192	7894713-7894770;7896474-7896607
group1_SOX7_ENSG00000171056.8_ENST00000304501.2_chr8_cds_start10725741_cds_end10730433_inv_start7301024_inv_end12598379.phy.gz	ENST00000304501.2	SOX7	8	1	10725741	10730433	1164	10730196-10730433;10725741-10726666
group1_C8orf74_ENSG00000171060.11_ENST00000304519.10_chr8_cds_start10672666_cds_end10700468_inv_start7301024_inv_end12598379.phy.gz	ENST00000304519.10	C8orf74	8	1	10672666	10700468	882	10672666-10672713;10674646-10674838;10697599-10698005;10700235-10700468
group1_TNKS_ENSG00000173273.17_ENST00000310430.11_chr8_cds_start9555940_cds_end9776733_inv_start7301024_inv_end12598379.phy.gz	ENST00000310430.11	TNKS	8	1	9555940	9776733	3981	9555940-9556612;9580159-9580383;9615582-9615677;9679951-9679987;9680725-9680800;9704663-9704757;9706187-9706253;9706811-9706997;9708371-9708492;9709955-9710046;9710142-9710220;9720374-9720545;9726641-9726720;9730890-9731035;9733279-9733444;9734865-9735084;9735377-9735486;9748024-9748212;9751609-9751846;9752544-9752626;9761516-9761636;9763147-9763244;9764716-9764790;9765692-9765797;9766239-9766425;9770106-9770262;9776650-9776733
group1_PPP1R3B_ENSG00000173281.5_ENST00000310455.4_chr8_cds_start9140797_cds_end9141651_inv_start7301024_inv_end12598379.phy.gz	ENST00000310455.4	PPP1R3B	8	1	9140797	9141651	855	9140797-9141651
group1_DEFB104A_ENSG00000176782.3_ENST00000314265.3_chr8_cds_start7836485_cds_end7841191_inv_start7301024_inv_end12598379.phy.gz	ENST00000314265.3	DEFB104A	8	1	7836485	7841191	216	7836485-7836542;7841034-7841191
group1_DEFB103A_ENSG00000176797.4_ENST00000314357.4_chr8_cds_start7881422_cds_end7882565_inv_start7301024_inv_end12598379.phy.gz	ENST00000314357.4	DEFB103A	8	1	7881422	7882565	201	7881422-7881479;7882423-7882565
group1_PINX1_ENSG00000254093.9_ENST00000314787.8_chr8_cds_start10765404_cds_end10839756_inv_start7301024_inv_end12598379.phy.gz	ENST00000314787.8	PINX1	8	1	10765404	10839756	984	10839738-10839756;10834666-10834775;10832892-10832984;10831665-10831743;10826152-10826244;10820193-10820269;10765404-10765916
group1_DEFB104B_ENSG00000177023.2_ENST00000316169.2_chr8_cds_start7470359_cds_end7475068_inv_start7301024_inv_end12598379.phy.gz	ENST00000316169.2	DEFB104B	8	1	7470359	7475068	216	7475011-7475068;7470359-7470516
group1_MSRA_ENSG00000175806.15_ENST00000317173.9_chr8_cds_start10054517_cds_end10428309_inv_start7301024_inv_end12598379.phy.gz	ENST00000317173.9	MSRA	8	1	10054517	10428309	705	10054517-10054658;10207833-10207901;10245104-10245223;10301534-10301638;10319883-10319989;10428148-10428309
group1_DEFB103B_ENSG00000177243.3_ENST00000318124.3_chr8_cds_start7428987_cds_end7430130_inv_start7301024_inv_end12598379.phy.gz	ENST00000318124.3	DEFB103B	8	1	7428987	7430130	201	7430073-7430130;7428987-7429129
group1_DEFB4B_ENSG00000177257.3_ENST00000318157.3_chr8_cds_start7414964_cds_end7416827_inv_start7301024_inv_end12598379.phy.gz	ENST00000318157.3	DEFB4B	8	1	7414964	7416827	192	7416770-7416827;7414964-7415097
group1_PRSS55_ENSG00000184647.11_ENST00000328655.8_chr8_cds_start10525586_cds_end10538790_inv_start7301024_inv_end12598379.phy.gz	ENST00000328655.8	PRSS55	8	1	10525586	10538790	1056	10525586-10525739;10529507-10529699;10531295-10531545;10532906-10533048;10538476-10538790
group1_USP17L2_ENSG00000223443.3_ENST00000333796.4_chr8_cds_start12137171_cds_end12138760_inv_start7301024_inv_end12598379.phy.gz	ENST00000333796.4	USP17L2	8	1	12137171	12138760	1590	12137171-12138760
group1_DEFB105A_ENSG00000186562.8_ENST00000334773.7_chr8_cds_start7822011_cds_end7823838_inv_start7301024_inv_end12598379.phy.gz	ENST00000334773.7	DEFB105A	8	1	7822011	7823838	234	7823769-7823838;7823382-7823423;7822011-7822132
group1_DEFB107A_ENSG00000186572.2_ENST00000335021.2_chr8_cds_start7811811_cds_end7815628_inv_start7301024_inv_end12598379.phy.gz	ENST00000335021.2	DEFB107A	8	1	7811811	7815628	210	7815559-7815628;7811811-7811950
group1_DEFB106A_ENSG00000186579.3_ENST00000335186.3_chr8_cds_start7825177_cds_end7828950_inv_start7301024_inv_end12598379.phy.gz	ENST00000335186.3	DEFB106A	8	1	7825177	7828950	195	7825177-7825225;7828805-7828950
group1_DEFB106B_ENSG00000187082.2_ENST00000335479.2_chr8_cds_start7482607_cds_end7486382_inv_start7301024_inv_end12598379.phy.gz	ENST00000335479.2	DEFB106B	8	1	7482607	7486382	195	7486334-7486382;7482607-7482752
group1_DEFB105B_ENSG00000186599.8_ENST00000335510.7_chr8_cds_start7487721_cds_end7489548_inv_start7301024_inv_end12598379.phy.gz	ENST00000335510.7	DEFB105B	8	1	7487721	7489548	234	7487721-7487790;7488136-7488177;7489427-7489548
group1_CTSB_ENSG00000164733.23_ENST00000353047.11_chr8_cds_start11845128_cds_end11853454_inv_start7301024_inv_end12598379.phy.gz	ENST00000353047.11	CTSB	8	1	11845128	11853454	1017	11853329-11853454;11852610-11852695;11850866-11850980;11849046-11849164;11848067-11848152;11847679-11847822;11847052-11847168;11845661-11845789;11845128-11845222
group1_DEFB107B_ENSG00000198129.3_ENST00000355602.3_chr8_cds_start7495934_cds_end7509220_inv_start7301024_inv_end12598379.phy.gz	ENST00000355602.3	DEFB107B	8	1	7495934	7509220	210	7495934-7496003;7509081-7509220
group1_DEFB134_ENSG00000205882.9_ENST00000382205.6_chr8_cds_start11993983_cds_end11996251_inv_start7301024_inv_end12598379.phy.gz	ENST00000382205.6	DEFB134	8	1	11993983	11996251	198	11996194-11996251;11993983-11994122
group1_DEFB135_ENSG00000205883.3_ENST00000382208.3_chr8_cds_start11982321_cds_end11984587_inv_start7301024_inv_end12598379.phy.gz	ENST00000382208.3	DEFB135	8	1	11982321	11984587	231	11982321-11982384;11984421-11984587
group1_DEFB136_ENSG00000205884.2_ENST00000382209.2_chr8_cds_start11973940_cds_end11974599_inv_start7301024_inv_end12598379.phy.gz	ENST00000382209.2	DEFB136	8	1	11973940	11974599	234	11974545-11974599;11973940-11974118
group1_SLC35G5_ENSG00000177710.6_ENST00000382435.5_chr8_cds_start11331107_cds_end11332120_inv_start7301024_inv_end12598379.phy.gz	ENST00000382435.5	SLC35G5	8	1	11331107	11332120	1014	11331107-11332120
group1_RP1L1_ENSG00000183638.6_ENST00000382483.4_chr8_cds_start10606898_cds_end10623201_inv_start7301024_inv_end12598379.phy.gz	ENST00000382483.4	RP1L1	8	1	10606898	10623201	7200	10622593-10623201;10616446-10616587;10606898-10613346
group1_DEFB109C_ENSG00000205989.2_ENST00000382575.2_chr8_cds_start7990418_cds_end7997521_inv_start7301024_inv_end12598379.phy.gz	ENST00000382575.2	DEFB109C	8	1	7990418	7997521	261	7997464-7997521;7990418-7990620
group1_DEFB109B_ENSG00000206034.2_ENST00000382656.2_chr8_cds_start7312846_cds_end7319948_inv_start7301024_inv_end12598379.phy.gz	ENST00000382656.2	DEFB109B	8	1	7312846	7319948	261	7312846-7312903;7319746-7319948
group1_SPAG11B_ENSG00000164871.18_ENST00000398462.7_chr8_cds_start7450716_cds_end7463503_inv_start7301024_inv_end12598379.phy.gz	ENST00000398462.7	SPAG11B	8	1	7450716	7463503	399	7463443-7463503;7462707-7462859;7450716-7450900
group1_DEFB130A_ENSG00000232948.1_ENST00000400079.1_chr8_cds_start12310965_cds_end12318316_inv_start7301024_inv_end12598379.phy.gz	ENST00000400079.1	DEFB130A	8	1	12310965	12318316	237	12318259-12318316;12310965-12311143
group1_ZNF705D_ENSG00000215343.8_ENST00000400085.8_chr8_cds_start12108194_cds_end12113155_inv_start7301024_inv_end12598379.phy.gz	ENST00000400085.8	ZNF705D	8	1	12108194	12113155	900	12108194-12108205;12109900-12110026;12110800-12110895;12111432-12111514;12112574-12113155
group1_ZNF705B_ENSG00000215356.4_ENST00000400120.3_chr8_cds_start7947422_cds_end7952388_inv_start7301024_inv_end12598379.phy.gz	ENST00000400120.3	ZNF705B	8	1	7947422	7952388	900	7947422-7947433;7949129-7949255;7950033-7950128;7950665-7950747;7951807-7952388
group1_DEFB108C_ENSG00000215371.3_ENST00000400154.2_chr8_cds_start7373114_cds_end7377497_inv_start7301024_inv_end12598379.phy.gz	ENST00000400154.2	DEFB108C	8	1	7373114	7377497	249	7373114-7373201;7377337-7377497
group1_ZNF705G_ENSG00000215372.6_ENST00000400156.4_chr8_cds_start7357979_cds_end7362946_inv_start7301024_inv_end12598379.phy.gz	ENST00000400156.4	ZNF705G	8	1	7357979	7362946	900	7362935-7362946;7361110-7361236;7360237-7360332;7359619-7359701;7357979-7358560
group1_XKR6_ENSG00000171044.11_ENST00000416569.3_chr8_cds_start10897955_cds_end11201339_inv_start7301024_inv_end12598379.phy.gz	ENST00000416569.3	XKR6	8	1	10897955	11201339	1923	11200576-11201339;10924634-10924830;10897955-10898916
group1_DEFB130B_ENSG00000233050.1_ENST00000437818.1_chr8_cds_start12064392_cds_end12071747_inv_start7301024_inv_end12598379.phy.gz	ENST00000437818.1	DEFB130B	8	1	12064392	12071747	237	12071690-12071747;12064392-12064570
group1_FAM86B1_ENSG00000186523.15_ENST00000448228.7_chr8_cds_start12183609_cds_end12194070_inv_start7301024_inv_end12598379.phy.gz	ENST00000448228.7	FAM86B1	8	1	12183609	12194070	888	12193975-12194070;12191779-12191841;12189808-12189888;12186700-12186833;12186352-12186617;12185376-12185525;12183609-12183706
group1_FAM90A11_ENSG00000233115.5_ENST00000518378.2_chr8_cds_start8012345_cds_end8015352_inv_start7301024_inv_end12598379.phy.gz	ENST00000518378.2	FAM90A11	8	1	8012345	8015352	1392	8015230-8015352;8014536-8014735;8013969-8014077;8012345-8013304
group1_CLDN23_ENSG00000253958.2_ENST00000519106.2_chr8_cds_start8702399_cds_end8703274_inv_start7301024_inv_end12598379.phy.gz	ENST00000519106.2	CLDN23	8	1	8702399	8703274	876	8702399-8703274
group1_FAM90A12_ENSG00000254229.4_ENST00000519497.3_chr8_cds_start8027639_cds_end8030646_inv_start7301024_inv_end12598379.phy.gz	ENST00000519497.3	FAM90A12	8	1	8027639	8030646	1392	8030524-8030646;8029830-8030029;8029263-8029371;8027639-8028598
group1_FAM90A24_ENSG00000215354.10_ENST00000520792.6_chr8_cds_start8019991_cds_end8022998_inv_start7301024_inv_end12598379.phy.gz	ENST00000520792.6	FAM90A24	8	1	8019991	8022998	1392	8022876-8022998;8022182-8022381;8021615-8021723;8019991-8020950
group1_USP17L4_ENSG00000236125.3_ENST00000526929.1_chr8_cds_start7337115_cds_end7338704_inv_start7301024_inv_end12598379.phy.gz	ENST00000526929.1	USP17L4	8	1	7337115	7338704	1590	7337115-7338704
group1_USP17L8_ENSG00000237038.5_ENST00000527080.1_chr8_cds_start7971664_cds_end7973253_inv_start7301024_inv_end12598379.phy.gz	ENST00000527080.1	USP17L8	8	1	7971664	7973253	1590	7971664-7973253
group1_PRR23D2_ENSG00000255378.1_ENST00000528972.1_chr8_cds_start7779164_cds_end7781236_inv_start7301024_inv_end12598379.phy.gz	ENST00000528972.1	PRR23D2	8	1	7779164	7781236	837	7781160-7781236;7780335-7780396;7780022-7780089;7779164-7779793
group1_USP17L1_ENSG00000230549.3_ENST00000529559.1_chr8_cds_start7332387_cds_end7333976_inv_start7301024_inv_end12598379.phy.gz	ENST00000529559.1	USP17L1	8	1	7332387	7333976	1590	7332387-7333976
group1_USP17L7_ENSG00000226430.7_ENST00000530447.5_chr8_cds_start12132420_cds_end12134009_inv_start7301024_inv_end12598379.phy.gz	ENST00000530447.5	USP17L7	8	1	12132420	12134009	1590	12132420-12134009
group1_USP17L3_ENSG00000225327.3_ENST00000530484.1_chr8_cds_start7976396_cds_end7977985_inv_start7301024_inv_end12598379.phy.gz	ENST00000530484.1	USP17L3	8	1	7976396	7977985	1590	7976396-7977985
group1_GATA4_ENSG00000136574.19_ENST00000532059.6_chr8_cds_start11708313_cds_end11758472_inv_start7301024_inv_end12598379.phy.gz	ENST00000532059.6	GATA4	8	1	11708313	11758472	1329	11708313-11708928;11748916-11749085;11750111-11750236;11755046-11755133;11756935-11757083;11758293-11758472
group1_PRR23D1_ENSG00000255251.2_ENST00000533250.2_chr8_cds_start7539805_cds_end7541877_inv_start7301024_inv_end12598379.phy.gz	ENST00000533250.2	PRR23D1	8	1	7539805	7541877	837	7539805-7539881;7540645-7540706;7540952-7541019;7541248-7541877
group1_FAM90A10_ENSG00000285950.1_ENST00000533716.2_chr8_cds_start7768977_cds_end7771985_inv_start7301024_inv_end12598379.phy.gz	ENST00000533716.2	FAM90A10	8	1	7768977	7771985	1392	7768977-7769099;7769594-7769793;7770252-7770360;7771026-7771985
group1_PINX1_ENSG00000258724.1_ENST00000554914.1_chr8_cds_start10725741_cds_end10839756_inv_start7301024_inv_end12598379.phy.gz	ENST00000554914.1	PINX1	8	1	10725741	10839756	1320	10839738-10839756;10834666-10834775;10832892-10832984;10831665-10831743;10826152-10826244;10725741-10726666
group1_PRAG1_ENSG00000275342.6_ENST00000615670.5_chr8_cds_start8318157_cds_end8381747_inv_start7301024_inv_end12598379.phy.gz	ENST00000615670.5	PRAG1	8	1	8318157	8381747	4218	8381418-8381747;8376247-8378078;8339478-8339635;8327710-8328461;8318157-8319302
group1_SPAG11A_ENSG00000178287.18_ENST00000642566.2_chr8_cds_start7848047_cds_end7860830_inv_start7301024_inv_end12598379.phy.gz	ENST00000642566.2	SPAG11A	8	1	7848047	7860830	399	7848047-7848107;7848691-7848843;7860646-7860830
group1_PRSS51_ENSG00000253649.6_ENST00000647727.1_chr8_cds_start10496329_cds_end10517954_inv_start7301024_inv_end12598379.phy.gz	ENST00000647727.1	PRSS51	8	1	10496329	10517954	795	10517894-10517954;10498616-10498808;10497712-10497971;10496635-10496777;10496329-10496466
